user_id,country,platform_tenure_days,last_30d_sessions,last_90d_spend,ps_plus_member,pre_30d_spend,spend_tier,engagement_tier,stratum,treatment,ps5_purchase_30d,revenue_60d,post_30d_sessions,unsubscribe_flag,optout_flag
240,US,1130,9,68.34,1,4.57,S3_high,E2_mid,S3_high_E2_mid,1,0,44.4,10,0,0
241,FR,796,7,60.6,1,18.36,S3_high,E1_low,S3_high_E1_low,1,0,17.76,5,0,0
242,DE,2765,8,45.38,0,18.67,S3_high,E2_mid,S3_high_E2_mid,0,0,0.0,7,0,0
243,US,455,13,11.57,0,5.63,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,61.51,12,0,0
244,US,562,7,96.54,0,29.16,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,14.58,4,0,0
245,CA,1227,11,53.65,1,29.71,S3_high,E3_high,S3_high_E3_high,1,1,118.04,14,0,0
246,JP,1401,13,42.8,1,14.07,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,1,113.84,12,0,0
247,CA,2727,10,18.08,1,6.26,S1_low,E3_high,S1_low_E3_high,0,1,145.61,12,0,0
248,US,3435,9,20.21,1,0.0,S1_low,E2_mid,S1_low_E2_mid,0,1,93.97,12,0,0
249,US,2182,10,32.59,1,1.65,S2_mid,E3_high,S2_mid_E3_high,0,1,212.91,16,0,0
250,US,849,6,93.46,0,42.54,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,53.39,13,0,0
251,UK,2423,8,19.35,0,11.06,S1_low,E2_mid,S1_low_E2_mid,1,0,44.08,9,0,0
252,JP,2570,7,32.85,1,1.37,S2_mid,E1_low,S2_mid_E1_low,1,0,0.0,6,0,0
253,US,335,7,6.55,0,8.9,S1_low,E1_low,S1_low_E1_low,0,0,25.03,5,0,0
254,US,3358,9,4.53,1,6.63,S1_low,E2_mid,S1_low_E2_mid,0,0,0.0,11,0,0
255,US,1880,12,13.08,0,12.06,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,65.67,13,0,0
256,DE,2871,9,34.5,0,0.96,S2_mid,E2_mid,S2_mid_E2_mid,0,0,46.65,12,0,0
257,FR,215,9,63.49,1,18.35,S3_high,E2_mid,S3_high_E2_mid,1,1,137.64,9,0,0
258,US,3461,8,60.97,1,21.17,S3_high,E2_mid,S3_high_E2_mid,0,0,39.28,6,0,0
259,US,3549,9,4.76,0,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,18.15,8,0,0
260,CA,3446,11,75.23,0,6.2,S3_high,E3_high,S3_high_E3_high,0,0,0.0,12,0,0
261,US,1945,8,61.43,0,9.12,S3_high,E2_mid,S3_high_E2_mid,1,0,35.44,9,0,0
262,FR,441,9,79.3,0,12.86,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,152.09,11,0,0
263,US,1664,14,73.97,0,38.32,S3_high,E4_vhigh,S3_high_E4_vhigh,1,1,268.78,17,0,0
264,US,2208,8,56.14,1,25.83,S3_high,E2_mid,S3_high_E2_mid,1,1,145.58,11,0,0
265,JP,1653,6,29.9,0,39.95,S2_mid,E1_low,S2_mid_E1_low,0,1,124.1,9,0,0
266,US,1575,7,17.09,0,3.06,S1_low,E1_low,S1_low_E1_low,0,0,24.13,9,0,0
267,US,1296,5,85.72,1,18.54,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,3.57,1,0,0
268,US,2501,7,11.8,1,21.39,S1_low,E1_low,S1_low_E1_low,0,0,26.44,8,0,0
269,US,2103,6,12.41,0,19.91,S1_low,E1_low,S1_low_E1_low,1,0,15.3,7,0,0
270,US,2718,6,49.58,0,25.02,S3_high,E1_low,S3_high_E1_low,1,0,36.79,6,0,0
271,US,319,9,71.07,0,22.28,S3_high,E2_mid,S3_high_E2_mid,1,0,37.61,8,0,0
272,US,917,9,75.31,1,18.36,S3_high,E2_mid,S3_high_E2_mid,1,0,67.35,14,0,0
273,US,3211,10,11.41,0,0.0,S1_low,E3_high,S1_low_E3_high,1,0,0.54,8,0,0
274,CA,2925,11,31.5,1,14.16,S2_mid,E3_high,S2_mid_E3_high,0,1,155.39,9,0,0
275,UK,2468,12,27.85,1,27.66,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,0.0,13,0,0
276,US,1511,11,52.41,0,22.41,S3_high,E3_high,S3_high_E3_high,1,0,21.25,11,0,0
277,US,1579,8,44.53,1,12.21,S3_high,E2_mid,S3_high_E2_mid,0,0,64.31,5,0,0
278,US,2407,13,60.38,0,35.31,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,13.56,15,0,0
279,JP,2822,11,21.47,0,0.0,S1_low,E3_high,S1_low_E3_high,1,1,124.19,15,0,0
280,FR,1578,6,113.41,0,20.55,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,78.38,5,0,0
281,US,3279,11,31.71,0,5.82,S2_mid,E3_high,S2_mid_E3_high,0,0,0.0,15,0,0
282,US,1282,7,17.7,1,26.23,S1_low,E1_low,S1_low_E1_low,0,0,69.72,6,0,0
283,US,1189,12,75.03,1,0.0,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,3.59,10,0,0
284,US,2541,11,187.83,0,26.47,S4_vhigh,E3_high,S4_vhigh_E3_high,0,1,97.73,18,0,0
285,CA,2891,8,23.89,0,14.92,S2_mid,E2_mid,S2_mid_E2_mid,0,0,41.88,9,0,0
286,US,1991,9,35.68,1,18.89,S2_mid,E2_mid,S2_mid_E2_mid,0,0,32.41,8,0,1
287,US,3475,11,47.07,1,4.2,S3_high,E3_high,S3_high_E3_high,0,0,2.64,13,0,0
288,US,3117,5,72.3,1,40.61,S3_high,E1_low,S3_high_E1_low,1,0,69.2,6,0,0
289,US,779,5,44.18,0,19.52,S2_mid,E1_low,S2_mid_E1_low,1,0,46.1,5,0,0
290,US,2875,8,30.84,0,3.92,S2_mid,E2_mid,S2_mid_E2_mid,1,0,24.66,9,0,0
291,FR,2964,8,29.63,0,1.15,S2_mid,E2_mid,S2_mid_E2_mid,0,0,0.38,9,0,0
292,US,3173,4,84.35,1,49.23,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,96.23,4,0,0
293,JP,1931,8,72.61,1,12.39,S3_high,E2_mid,S3_high_E2_mid,0,1,123.61,17,0,0
294,US,2802,7,47.62,0,8.85,S3_high,E1_low,S3_high_E1_low,0,0,75.55,8,0,0
295,FR,2650,11,53.8,1,22.89,S3_high,E3_high,S3_high_E3_high,1,0,71.07,10,0,0
296,JP,3348,5,45.46,0,0.0,S3_high,E1_low,S3_high_E1_low,1,0,24.66,4,0,0
297,AU,1104,14,125.15,1,29.95,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,1,143.74,23,0,0
298,FR,597,6,14.5,0,15.08,S1_low,E1_low,S1_low_E1_low,0,0,22.11,5,0,0
299,DE,2804,13,53.55,1,19.65,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,139.24,20,0,0
300,UK,2348,11,99.76,1,21.8,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,75.27,23,0,0
301,DE,3564,8,29.93,0,7.62,S2_mid,E2_mid,S2_mid_E2_mid,0,0,51.07,5,0,0
302,US,328,8,88.31,0,40.0,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,84.08,8,0,0
303,US,155,12,76.83,1,11.9,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,1,149.41,19,0,0
304,US,1838,9,82.67,0,27.83,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,103.34,13,1,0
305,FR,2228,13,87.36,0,34.22,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,64.28,16,0,0
306,US,3148,5,59.88,0,40.54,S3_high,E1_low,S3_high_E1_low,1,0,84.53,5,0,0
307,US,2449,10,15.69,0,0.0,S1_low,E3_high,S1_low_E3_high,1,0,19.24,11,0,0
308,UK,2656,10,74.36,1,21.48,S3_high,E3_high,S3_high_E3_high,1,0,48.64,7,0,0
309,US,1434,8,32.37,1,12.67,S2_mid,E2_mid,S2_mid_E2_mid,0,1,134.86,8,0,0
310,US,2140,7,19.68,0,0.0,S1_low,E1_low,S1_low_E1_low,1,0,54.87,7,0,0
311,US,538,8,53.08,0,25.74,S3_high,E2_mid,S3_high_E2_mid,0,0,43.31,9,0,0
312,US,2542,17,16.8,0,32.74,S1_low,E4_vhigh,S1_low_E4_vhigh,0,1,105.5,23,0,0
313,US,538,11,62.38,0,26.68,S3_high,E3_high,S3_high_E3_high,0,0,44.58,9,0,0
314,US,657,10,42.94,1,6.67,S2_mid,E3_high,S2_mid_E3_high,0,0,74.73,8,0,0
315,US,630,7,31.98,1,41.89,S2_mid,E1_low,S2_mid_E1_low,0,0,31.79,9,0,0
316,US,3399,6,30.97,0,18.73,S2_mid,E1_low,S2_mid_E1_low,0,0,26.11,10,0,0
317,US,659,9,18.62,0,13.1,S1_low,E2_mid,S1_low_E2_mid,1,1,272.79,8,0,0
318,UK,799,8,83.66,0,36.05,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,164.1,11,0,0
319,US,3633,11,45.81,1,17.18,S3_high,E3_high,S3_high_E3_high,1,1,169.21,17,0,0
320,JP,634,15,94.01,0,4.18,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,42.84,13,0,0
321,JP,1998,4,81.82,0,14.34,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,30.94,3,0,0
322,US,536,10,27.97,1,9.9,S2_mid,E3_high,S2_mid_E3_high,0,1,107.22,15,0,0
323,US,1650,13,25.31,0,14.03,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,0.0,17,0,0
324,US,3419,6,20.66,1,10.64,S1_low,E1_low,S1_low_E1_low,1,0,89.1,3,0,0
325,FR,1219,7,48.83,1,26.07,S3_high,E1_low,S3_high_E1_low,1,1,152.87,7,0,0
326,UK,1698,5,23.66,1,27.61,S2_mid,E1_low,S2_mid_E1_low,1,0,36.31,8,0,0
327,FR,3201,13,148.38,1,34.42,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,1,138.75,14,0,0
328,US,1959,12,25.13,1,31.33,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,40.95,10,0,0
329,UK,3463,5,11.16,0,3.3,S1_low,E1_low,S1_low_E1_low,0,1,131.55,8,0,0
330,US,1402,9,14.61,0,15.33,S1_low,E2_mid,S1_low_E2_mid,1,1,53.07,16,0,0
331,DE,868,11,8.34,1,0.0,S1_low,E3_high,S1_low_E3_high,0,0,64.65,10,0,0
332,US,128,11,90.19,0,18.8,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,87.95,8,0,0
333,UK,1461,8,59.16,0,2.39,S3_high,E2_mid,S3_high_E2_mid,1,0,0.0,8,0,0
334,JP,271,7,81.66,0,10.42,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,5.27,9,0,0
335,US,2114,4,21.83,0,13.16,S1_low,E1_low,S1_low_E1_low,0,0,55.02,5,0,0
336,CA,87,12,61.14,0,12.18,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,29.13,12,0,0
337,US,402,9,96.2,0,19.76,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,2.03,13,0,0
338,DE,1981,10,106.25,1,18.49,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,72.14,12,0,0
339,US,2229,5,147.23,1,13.76,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,54.24,4,0,0
340,JP,730,10,42.01,1,12.23,S2_mid,E3_high,S2_mid_E3_high,1,0,30.79,13,0,0
341,US,2717,12,51.55,0,9.45,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,108.94,13,0,0
342,JP,1485,8,38.5,1,19.09,S2_mid,E2_mid,S2_mid_E2_mid,1,0,80.16,13,0,0
343,FR,707,8,117.91,0,18.38,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,81.25,5,0,0
344,CA,1696,9,40.43,0,15.55,S2_mid,E2_mid,S2_mid_E2_mid,1,1,100.16,9,0,0
345,DE,3370,7,6.19,1,17.55,S1_low,E1_low,S1_low_E1_low,0,0,35.83,8,0,0
346,DE,1957,7,64.74,0,17.73,S3_high,E1_low,S3_high_E1_low,1,0,49.23,3,0,0
347,JP,3123,11,83.34,1,48.57,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,60.97,15,1,0
348,US,3261,10,31.72,0,14.57,S2_mid,E3_high,S2_mid_E3_high,0,0,62.76,6,0,0
349,CA,849,9,92.09,0,32.95,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,1,231.97,15,0,0
350,US,186,9,63.44,0,24.75,S3_high,E2_mid,S3_high_E2_mid,0,0,33.88,8,0,0
351,CA,2458,6,15.42,0,9.9,S1_low,E1_low,S1_low_E1_low,1,0,39.8,5,0,0
352,US,1819,10,12.49,0,0.3,S1_low,E3_high,S1_low_E3_high,0,0,88.77,15,0,0
353,CA,1332,3,58.05,0,34.34,S3_high,E1_low,S3_high_E1_low,0,0,29.32,3,0,0
354,CA,507,14,15.72,1,9.61,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,4.72,15,0,0
355,US,563,13,56.72,1,8.61,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,53.43,8,0,0
356,US,3383,11,77.1,1,25.53,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,188.41,22,0,0
357,DE,548,7,193.2,1,32.24,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,77.93,7,0,0
358,DE,3351,11,13.14,1,16.89,S1_low,E3_high,S1_low_E3_high,1,0,0.0,11,0,0
359,US,990,10,21.39,0,0.0,S1_low,E3_high,S1_low_E3_high,0,0,29.86,10,0,0
360,CA,536,6,52.36,0,14.43,S3_high,E1_low,S3_high_E1_low,0,0,6.42,6,0,0
361,JP,1912,12,63.54,0,16.43,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,36.03,13,0,0
362,US,454,6,7.23,1,6.32,S1_low,E1_low,S1_low_E1_low,1,0,35.56,5,0,0
363,US,1016,9,77.98,1,6.3,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,116.26,5,0,0
364,US,427,9,68.15,1,10.65,S3_high,E2_mid,S3_high_E2_mid,1,0,49.37,4,0,0
365,UK,101,9,5.0,1,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,14.61,10,0,0
366,US,385,10,30.88,0,3.38,S2_mid,E3_high,S2_mid_E3_high,1,0,50.89,15,0,0
367,DE,3535,8,172.18,0,32.62,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,87.88,8,0,0
368,UK,602,13,63.25,0,8.35,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,28.85,14,0,0
369,US,830,14,80.35,0,32.78,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,66.22,16,0,0
370,JP,593,8,7.99,1,0.0,S1_low,E2_mid,S1_low_E2_mid,1,1,110.92,12,0,0
371,DE,302,12,97.22,0,10.55,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,1,108.84,16,0,0
372,US,621,14,37.18,0,7.74,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,0.0,12,1,0
373,US,402,5,72.71,0,20.67,S3_high,E1_low,S3_high_E1_low,1,0,50.06,7,0,0
374,US,567,13,16.39,1,1.47,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,28.98,11,0,0
375,US,1684,9,30.51,1,23.27,S2_mid,E2_mid,S2_mid_E2_mid,0,0,33.91,12,0,0
376,US,1398,8,94.05,0,12.24,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,50.17,10,0,0
377,JP,681,5,53.39,0,15.98,S3_high,E1_low,S3_high_E1_low,0,1,110.75,5,0,0
378,US,949,11,81.63,0,28.31,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,35.85,6,0,0
379,US,1716,8,88.35,0,29.12,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,53.48,3,0,0
380,DE,1539,6,53.39,0,12.58,S3_high,E1_low,S3_high_E1_low,0,0,76.5,3,0,0
381,CA,466,17,24.43,0,5.93,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,0.0,13,0,0
382,JP,3265,12,89.09,1,41.66,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,36.18,13,0,0
383,DE,1439,5,30.61,1,0.0,S2_mid,E1_low,S2_mid_E1_low,0,0,57.74,2,0,0
384,US,1304,12,62.58,0,20.08,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,8.0,9,0,0
385,US,2107,7,21.68,1,25.63,S1_low,E1_low,S1_low_E1_low,0,1,77.89,6,0,0
386,AU,1067,9,48.09,1,11.93,S3_high,E2_mid,S3_high_E2_mid,0,0,52.24,10,0,0
387,UK,2282,7,206.55,1,46.48,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,50.52,9,0,0
388,JP,3339,9,97.54,1,23.49,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,191.09,12,0,0
389,US,3087,13,41.6,0,0.0,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,8.63,11,0,0
390,FR,1194,9,24.89,0,24.49,S2_mid,E2_mid,S2_mid_E2_mid,0,0,34.56,16,0,0
391,UK,372,11,15.37,0,23.48,S1_low,E3_high,S1_low_E3_high,0,0,17.09,14,0,0
392,US,471,8,23.74,1,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,0,13.23,11,0,0
393,CA,792,11,19.0,1,9.1,S1_low,E3_high,S1_low_E3_high,1,1,111.1,17,0,0
394,UK,2270,9,11.06,0,18.34,S1_low,E2_mid,S1_low_E2_mid,1,0,35.34,6,0,0
395,US,1815,9,26.91,1,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,0,4.39,10,0,0
396,US,1050,9,31.85,0,16.39,S2_mid,E2_mid,S2_mid_E2_mid,0,0,26.06,7,0,0
397,FR,738,10,29.12,0,12.33,S2_mid,E3_high,S2_mid_E3_high,0,0,48.63,6,0,0
398,US,1912,9,15.46,0,0.63,S1_low,E2_mid,S1_low_E2_mid,0,0,34.13,9,0,0
399,US,3510,12,162.48,1,52.76,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,44.49,13,0,0
400,US,2810,8,48.88,0,2.05,S3_high,E2_mid,S3_high_E2_mid,0,0,68.22,6,1,0
401,US,958,12,72.23,1,12.97,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,45.03,15,0,0
402,JP,2077,10,17.81,1,0.0,S1_low,E3_high,S1_low_E3_high,0,0,6.58,7,0,0
403,DE,1870,5,23.64,0,7.37,S2_mid,E1_low,S2_mid_E1_low,1,0,0.0,4,0,0
404,US,2957,9,6.69,0,7.91,S1_low,E2_mid,S1_low_E2_mid,1,0,20.67,6,0,0
405,AU,1277,8,35.83,0,15.88,S2_mid,E2_mid,S2_mid_E2_mid,1,0,59.63,10,0,0
406,JP,1277,6,52.94,1,24.08,S3_high,E1_low,S3_high_E1_low,0,0,7.84,7,0,0
407,US,1651,10,90.68,1,22.76,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,62.18,6,0,0
408,FR,640,10,60.83,1,12.36,S3_high,E3_high,S3_high_E3_high,1,1,74.14,11,0,0
409,US,3179,9,11.33,0,0.0,S1_low,E2_mid,S1_low_E2_mid,1,0,34.06,12,0,0
410,AU,1458,9,81.25,0,27.19,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,66.35,7,0,0
411,UK,3146,10,7.18,0,0.0,S1_low,E3_high,S1_low_E3_high,1,0,58.54,14,0,0
412,UK,1521,12,273.84,0,45.37,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,28.14,12,0,0
413,US,2476,6,3.52,0,0.0,S1_low,E1_low,S1_low_E1_low,0,1,113.38,7,0,0
414,JP,2621,11,59.84,1,13.39,S3_high,E3_high,S3_high_E3_high,0,0,0.0,8,0,0
415,US,2894,9,35.1,1,26.11,S2_mid,E2_mid,S2_mid_E2_mid,1,0,73.95,10,0,0
416,US,2516,7,16.49,1,16.37,S1_low,E1_low,S1_low_E1_low,1,1,63.91,8,0,0
417,US,2526,8,100.33,1,18.81,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,151.63,14,0,0
418,DE,1149,11,50.57,0,7.57,S3_high,E3_high,S3_high_E3_high,0,0,38.96,10,0,0
419,US,256,8,49.86,0,24.44,S3_high,E2_mid,S3_high_E2_mid,1,0,18.28,8,0,0
420,JP,3394,11,103.2,0,31.59,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,0.84,8,0,0
421,UK,3087,10,46.85,0,19.85,S3_high,E3_high,S3_high_E3_high,0,1,148.97,16,0,0
422,US,1027,6,34.81,0,3.11,S2_mid,E1_low,S2_mid_E1_low,1,0,64.84,5,0,0
423,US,105,10,12.82,0,0.0,S1_low,E3_high,S1_low_E3_high,0,0,0.0,10,0,0
424,US,3637,6,33.72,1,27.78,S2_mid,E1_low,S2_mid_E1_low,0,1,268.37,6,0,0
425,CA,328,11,66.43,0,35.41,S3_high,E3_high,S3_high_E3_high,1,1,121.85,17,0,0
426,FR,148,7,56.27,0,18.3,S3_high,E1_low,S3_high_E1_low,0,0,23.01,5,0,0
427,US,3608,13,9.24,1,13.11,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,15.33,15,0,0
428,FR,2468,9,79.31,1,22.45,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,47.19,9,0,0
429,US,2210,6,22.79,1,4.64,S1_low,E1_low,S1_low_E1_low,0,0,30.95,4,0,0
430,FR,2275,12,171.49,0,48.11,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,1,207.46,12,0,0
431,JP,2714,8,24.05,0,0.88,S2_mid,E2_mid,S2_mid_E2_mid,0,0,33.75,10,0,0
432,DE,2147,7,35.36,0,7.78,S2_mid,E1_low,S2_mid_E1_low,1,0,0.0,3,0,0
433,UK,2734,4,20.02,0,19.46,S1_low,E1_low,S1_low_E1_low,0,0,0.0,1,0,0
434,FR,2850,8,64.51,0,34.45,S3_high,E2_mid,S3_high_E2_mid,0,0,58.31,8,0,0
435,US,795,11,48.34,1,16.43,S3_high,E3_high,S3_high_E3_high,0,0,47.58,10,0,0
436,US,2168,10,69.49,0,3.73,S3_high,E3_high,S3_high_E3_high,1,0,36.87,8,0,0
437,US,1231,6,62.53,1,18.56,S3_high,E1_low,S3_high_E1_low,0,1,150.45,6,0,0
438,US,2237,9,17.19,0,5.34,S1_low,E2_mid,S1_low_E2_mid,1,0,27.63,15,0,0
439,DE,646,10,90.14,0,20.16,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,4.2,11,0,0
440,UK,3206,9,77.51,0,30.68,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,53.83,9,0,0
441,FR,991,6,58.06,1,23.65,S3_high,E1_low,S3_high_E1_low,1,0,51.66,5,0,0
442,US,706,6,4.01,0,6.17,S1_low,E1_low,S1_low_E1_low,1,0,25.97,8,0,0
443,DE,470,8,4.57,1,8.37,S1_low,E2_mid,S1_low_E2_mid,0,0,7.98,5,0,0
444,US,1952,10,68.93,1,21.63,S3_high,E3_high,S3_high_E3_high,0,0,40.45,5,0,0
445,US,1318,7,16.79,1,0.0,S1_low,E1_low,S1_low_E1_low,0,0,0.0,7,0,0
446,UK,2607,8,67.81,1,20.27,S3_high,E2_mid,S3_high_E2_mid,0,0,62.9,7,0,0
447,AU,1541,7,26.89,1,25.15,S2_mid,E1_low,S2_mid_E1_low,0,0,43.69,9,0,0
448,CA,1144,9,97.53,1,39.04,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,57.71,12,0,0
449,US,1166,11,4.13,1,7.4,S1_low,E3_high,S1_low_E3_high,0,0,63.3,14,0,0
450,CA,824,13,142.88,1,26.61,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,105.88,16,0,0
451,US,2555,7,32.01,0,24.35,S2_mid,E1_low,S2_mid_E1_low,1,0,51.57,13,0,0
452,JP,496,6,64.06,1,15.25,S3_high,E1_low,S3_high_E1_low,1,1,170.18,14,0,0
453,UK,3329,7,9.52,0,0.0,S1_low,E1_low,S1_low_E1_low,1,0,35.15,8,0,0
454,US,980,9,17.98,0,11.06,S1_low,E2_mid,S1_low_E2_mid,0,0,40.45,8,0,0
455,US,65,6,84.64,0,24.64,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,57.12,5,0,0
456,US,2441,5,73.9,1,5.29,S3_high,E1_low,S3_high_E1_low,1,0,50.38,9,0,0
457,AU,2604,8,134.07,0,33.53,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,31.27,11,0,0
458,US,2256,10,74.23,0,25.15,S3_high,E3_high,S3_high_E3_high,0,0,53.47,14,0,0
459,DE,1337,14,28.45,0,9.91,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,60.36,14,0,0
460,UK,651,8,80.11,0,22.58,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,2.72,6,0,0
461,CA,3191,9,27.92,0,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,1,128.75,4,0,0
462,US,1807,10,141.49,1,14.26,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,32.34,15,0,0
463,JP,1751,10,34.98,1,22.32,S2_mid,E3_high,S2_mid_E3_high,1,0,29.28,9,0,0
464,US,803,5,81.91,1,20.18,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,116.05,4,0,0
465,CA,2860,12,27.65,1,18.35,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,5.63,9,0,0
466,UK,3418,13,47.52,1,0.0,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,22.25,9,0,0
467,UK,2365,10,73.72,0,37.0,S3_high,E3_high,S3_high_E3_high,1,1,157.89,9,0,0
468,JP,2651,10,63.86,1,12.62,S3_high,E3_high,S3_high_E3_high,0,0,16.98,12,0,0
469,US,2596,15,8.05,0,4.55,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,0.0,15,0,0
470,US,657,12,21.37,0,11.74,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,39.61,13,0,0
471,US,1708,11,111.3,0,30.29,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,0.0,16,0,0
472,US,1078,7,68.1,0,17.61,S3_high,E1_low,S3_high_E1_low,1,0,34.86,4,0,0
473,US,1487,12,24.0,0,16.7,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,53.31,9,0,0
474,US,3118,15,43.39,0,3.34,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,55.67,22,0,0
475,US,3039,13,43.04,0,16.56,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,0.0,12,0,0
476,US,2046,8,58.12,0,24.38,S3_high,E2_mid,S3_high_E2_mid,1,1,90.13,8,1,0
477,US,452,9,79.86,0,9.45,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,4.65,7,0,0
478,CA,1318,10,13.56,1,3.19,S1_low,E3_high,S1_low_E3_high,1,1,134.7,18,0,0
479,UK,2648,3,46.49,0,33.63,S3_high,E1_low,S3_high_E1_low,0,0,47.55,4,0,0
480,US,2196,12,32.31,0,15.73,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,14.5,8,0,0
481,US,2051,9,38.9,1,29.56,S2_mid,E2_mid,S2_mid_E2_mid,1,1,86.45,14,0,0
482,US,1439,9,87.49,0,0.0,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,1,154.61,7,0,0
483,CA,3539,13,9.47,1,28.23,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,14.31,13,0,0
